Gene,Sample,IP2IN
LOC117183689,Hm_H3K9me2,0.770781
LOC117183689,Hm_H4K16AC,0.373913
LOC117183689,Tm_H4K20me3,0.557526
LOC117183689,Hm_H4K20me3,0.761934
LOC117183689,Tm_H3K9me2,0.586437
LOC117183689,Tm_H4K16AC,1.18506
LOC26533416,Hm_H4K20me3,0.727548
LOC26533416,Tm_H3K9me2,0.924442
LOC26533416,Hm_H3K9me2,0.77295
LOC26533416,Hm_H4K16AC,1.95125
LOC26533416,Tm_H4K16AC,4.14213
LOC26533416,Tm_H4K20me3,0.315984
LOC117184118,Hm_H4K16AC,0.487979
LOC117184118,Tm_H4K20me3,0.556442
LOC117184118,Tm_H4K16AC,0.882973
LOC117184118,Tm_H3K9me2,0.825265
LOC117184118,Hm_H3K9me2,0.664042
LOC117184118,Hm_H4K20me3,1.0813
LOC117185151,Hm_H4K20me3,1.86844
LOC117185151,Tm_H3K9me2,2.26072
LOC117185151,Hm_H3K9me2,1.28184
LOC117185151,Tm_H4K20me3,2.11561
LOC117185151,Tm_H4K16AC,1.84674
LOC117185151,Hm_H4K16AC,2.15563
LOC6902008,Tm_H4K20me3,1.20095
LOC6902008,Tm_H3K9me2,1.58922
LOC6902008,Hm_H4K16AC,1.07573
LOC6902008,Hm_H4K20me3,1.01111
LOC6902008,Tm_H4K16AC,1.34792
LOC6902008,Hm_H3K9me2,0.992337
LOC26533801,Tm_H3K9me2,1.00511
LOC26533801,Hm_H4K20me3,1.05302
LOC26533801,Hm_H3K9me2,0.788532
LOC26533801,Hm_H4K16AC,0.458687
LOC26533801,Tm_H4K16AC,1.27435
LOC26533801,Tm_H4K20me3,0.842664
LOC117185648,Tm_H3K9me2,0.692273
LOC117185648,Tm_H4K16AC,0.790437
LOC117185648,Hm_H3K9me2,0.543933
LOC117185648,Tm_H4K20me3,0.431264
LOC117185648,Hm_H4K16AC,0.205564
LOC117185648,Hm_H4K20me3,0.796271
LOC117184120,Tm_H4K20me3,0.421369
LOC117184120,Tm_H3K9me2,0.679152
LOC117184120,Hm_H3K9me2,0.733231
LOC117184120,Hm_H4K20me3,0.823807
LOC117184120,Hm_H4K16AC,0.487007
LOC117184120,Tm_H4K16AC,0.60861
LOC117184993,Hm_H3K9me2,0.691032
LOC117184993,Hm_H4K20me3,0.622639
LOC117184993,Tm_H3K9me2,0.794856
LOC117184993,Tm_H4K20me3,0.578512
LOC117184993,Tm_H4K16AC,0.389725
LOC117184993,Hm_H4K16AC,0.660711
LOC117184845,Tm_H4K16AC,0.756545
LOC117184845,Hm_H4K16AC,0.369453
LOC117184845,Hm_H3K9me2,0.801878
LOC117184845,Tm_H3K9me2,1.189
LOC117184845,Tm_H4K20me3,1.19311
LOC117184845,Hm_H4K20me3,0.901718
LOC117185623,Hm_H3K9me2,1.38565
LOC117185623,Tm_H4K16AC,0.709777
LOC117185623,Hm_H4K20me3,0.934641
LOC117185623,Tm_H3K9me2,0.898942
LOC117185623,Hm_H4K16AC,0.508241
LOC117185623,Tm_H4K20me3,0.701102
LOC117184198,Tm_H4K16AC,0.872242
LOC117184198,Tm_H4K20me3,0.728072
LOC117184198,Tm_H3K9me2,1.20688
LOC117184198,Hm_H4K20me3,0.732999
LOC117184198,Hm_H3K9me2,0.803067
LOC117184198,Hm_H4K16AC,0.206379
LOC117183394,Tm_H4K20me3,0.724839
LOC117183394,Tm_H4K16AC,0.889256
LOC117183394,Hm_H4K20me3,0.835751
LOC117183394,Hm_H4K16AC,0.383786
LOC117183394,Tm_H3K9me2,0.755907
LOC117183394,Hm_H3K9me2,0.779338
LOC117183295,Tm_H4K16AC,0.842712
LOC117183295,Tm_H3K9me2,0.62248
LOC117183295,Hm_H3K9me2,0.797965
LOC117183295,Hm_H4K20me3,1.02994
LOC117183295,Hm_H4K16AC,0.337488
LOC117183295,Tm_H4K20me3,0.675095
LOC117183997,Hm_H3K9me2,1.42415
LOC117183997,Tm_H4K16AC,1.03436
LOC117183997,Tm_H3K9me2,1.67162
LOC117183997,Hm_H4K20me3,1.28518
LOC117183997,Tm_H4K20me3,1.28388
LOC117183997,Hm_H4K16AC,0.913096
LOC6902466,Tm_H4K20me3,1.24349
LOC6902466,Tm_H3K9me2,1.70234
LOC6902466,Hm_H3K9me2,1.59656
LOC6902466,Hm_H4K20me3,1.33423
LOC6902466,Tm_H4K16AC,0.942259
LOC6902466,Hm_H4K16AC,1.1254
LOC117184234,Hm_H4K16AC,0.762671
LOC117184234,Hm_H3K9me2,0.96487
LOC117184234,Tm_H4K16AC,0.840414
LOC117184234,Hm_H4K20me3,0.94987
LOC117184234,Tm_H4K20me3,0.830382
LOC117184234,Tm_H3K9me2,1.09822
LOC117184083,Hm_H4K20me3,0.715651
LOC117184083,Hm_H3K9me2,0.840608
LOC117184083,Tm_H4K20me3,0.859225
LOC117184083,Tm_H4K16AC,1.1134
LOC117184083,Hm_H4K16AC,1.01528
LOC117184083,Tm_H3K9me2,0.965999
LOC26533978,Tm_H4K20me3,0.933518
LOC26533978,Tm_H4K16AC,1.25433
LOC26533978,Hm_H4K20me3,1.00068
LOC26533978,Tm_H3K9me2,2.10352
LOC26533978,Hm_H3K9me2,1.10021
LOC26533978,Hm_H4K16AC,0.993878
LOC117183631,Hm_H4K16AC,0.847013
LOC117183631,Tm_H4K20me3,1.31565
LOC117183631,Hm_H3K9me2,1.42141
LOC117183631,Tm_H3K9me2,0.818422
LOC117183631,Hm_H4K20me3,1.65018
LOC117183631,Tm_H4K16AC,0.672477
LOC26533723,Hm_H4K20me3,1.31748
LOC26533723,Hm_H3K9me2,1.76384
LOC26533723,Tm_H3K9me2,1.1495
LOC26533723,Hm_H4K16AC,0.282224
LOC26533723,Tm_H4K16AC,1.74645
LOC26533723,Tm_H4K20me3,0.791317
LOC117183253,Hm_H3K9me2,1.32096
LOC117183253,Tm_H4K20me3,0.88698
LOC117183253,Hm_H4K16AC,1.15217
LOC117183253,Hm_H4K20me3,1.51843
LOC117183253,Tm_H4K16AC,0.713503
LOC117183253,Tm_H3K9me2,0.708809
LOC26533829,Hm_H4K20me3,1.59938
LOC26533829,Tm_H4K20me3,2.74412
LOC26533829,Tm_H3K9me2,3.88877
LOC26533829,Hm_H3K9me2,2.16786
LOC26533829,Tm_H4K16AC,1.65857
LOC26533829,Hm_H4K16AC,2.01666
LOC117183232,Hm_H3K9me2,1.21318
LOC117183232,Hm_H4K16AC,0.406076
LOC117183232,Tm_H3K9me2,0.572765
LOC117183232,Hm_H4K20me3,1.20247
LOC117183232,Tm_H4K20me3,0.262066
LOC117183232,Tm_H4K16AC,1.21556
LOC26533371,Tm_H3K9me2,0.786552
LOC26533371,Hm_H3K9me2,1.35433
LOC26533371,Tm_H4K16AC,0.921905
LOC26533371,Hm_H4K20me3,1.19619
LOC26533371,Tm_H4K20me3,1.23367
LOC26533371,Hm_H4K16AC,0.886723
LOC26532268,Tm_H4K16AC,0.802344
LOC26532268,Hm_H3K9me2,1.09496
LOC26532268,Tm_H3K9me2,0.833649
LOC26532268,Hm_H4K20me3,1.14984
LOC26532268,Hm_H4K16AC,0.846049
LOC26532268,Tm_H4K20me3,0.882833
LOC26532581,Hm_H4K16AC,0.646621
LOC26532581,Hm_H4K20me3,1.15058
LOC26532581,Tm_H3K9me2,0.921685
LOC26532581,Hm_H3K9me2,1.10307
LOC26532581,Tm_H4K20me3,1.07961
LOC26532581,Tm_H4K16AC,1.04858
LOC26532410,Hm_H4K20me3,0.805141
LOC26532410,Tm_H3K9me2,0.929991
LOC26532410,Tm_H4K16AC,0.95461
LOC26532410,Hm_H4K16AC,0.703667
LOC26532410,Hm_H3K9me2,0.911348
LOC26532410,Tm_H4K20me3,0.822878
LOC26534247,Hm_H4K20me3,1.17637
LOC26534247,Tm_H4K20me3,0.930194
LOC26534247,Tm_H3K9me2,1.0349
LOC26534247,Tm_H4K16AC,0.911117
LOC26534247,Hm_H3K9me2,0.947915
LOC26534247,Hm_H4K16AC,0.664242
LOC6902102,Tm_H3K9me2,2.24624
LOC6902102,Tm_H4K16AC,3.16171
LOC6902102,Tm_H4K20me3,1.69128
LOC6902102,Hm_H4K20me3,0.926008
LOC6902102,Hm_H4K16AC,1.92759
LOC6902102,Hm_H3K9me2,0.956744
LOC26532021,Tm_H4K16AC,4.26515
LOC26532021,Tm_H3K9me2,1.25333
LOC26532021,Hm_H4K20me3,0.887459
LOC26532021,Hm_H3K9me2,0.953982
LOC26532021,Tm_H4K20me3,1.68442
LOC26532021,Hm_H4K16AC,2.54192
LOC117184778,Hm_H4K16AC,2.14825
LOC117184778,Hm_H3K9me2,0.803259
LOC117184778,Tm_H4K20me3,0.988023
LOC117184778,Tm_H4K16AC,3.49456
LOC117184778,Hm_H4K20me3,0.758408
LOC117184778,Tm_H3K9me2,0.74077
LOC26532147,Tm_H3K9me2,0.579391
LOC26532147,Hm_H4K20me3,0.96801
LOC26532147,Hm_H4K16AC,0.479876
LOC26532147,Tm_H4K20me3,0.844584
LOC26532147,Tm_H4K16AC,1.13633
LOC26532147,Hm_H3K9me2,0.802413
LOC117184254,Hm_H4K16AC,0.49734
LOC117184254,Tm_H4K16AC,1.11197
LOC117184254,Hm_H3K9me2,0.699317
LOC117184254,Tm_H3K9me2,0.810398
LOC117184254,Tm_H4K20me3,0.847868
LOC117184254,Hm_H4K20me3,0.72171
LOC6901772,Tm_H4K16AC,1.25713
LOC6901772,Hm_H4K16AC,1.00917
LOC6901772,Tm_H4K20me3,0.891016
LOC6901772,Hm_H3K9me2,0.831468
LOC6901772,Hm_H4K20me3,1.38697
LOC6901772,Tm_H3K9me2,1.46978
LOC117185056,Tm_H4K16AC,1.66229
LOC117185056,Hm_H4K16AC,1.13467
LOC117185056,Tm_H3K9me2,1.08271
LOC117185056,Tm_H4K20me3,1.00481
LOC117185056,Hm_H4K20me3,1.22588
LOC117185056,Hm_H3K9me2,1.42438
LOC117184416,Tm_H3K9me2,0.868232
LOC117184416,Tm_H4K16AC,0.834389
LOC117184416,Hm_H4K20me3,1.04538
LOC117184416,Hm_H4K16AC,0.444316
LOC117184416,Hm_H3K9me2,0.904491
LOC117184416,Tm_H4K20me3,0.643298
LOC117184274,Tm_H4K20me3,0.702079
LOC117184274,Hm_H3K9me2,1.20791
LOC117184274,Hm_H4K20me3,0.973882
LOC117184274,Hm_H4K16AC,0.610372
LOC117184274,Tm_H3K9me2,0.958128
LOC117184274,Tm_H4K16AC,0.788696
Y-linked-gene.551,Tm_H4K16AC,0.670245
Y-linked-gene.551,Hm_H3K9me2,2.04054
Y-linked-gene.551,Tm_H3K9me2,1.66343
Y-linked-gene.551,Hm_H4K20me3,2.77364
Y-linked-gene.551,Hm_H4K16AC,4.31339
Y-linked-gene.551,Tm_H4K20me3,1.18921
LOC26532424,Tm_H4K16AC,0.966882
LOC26532424,Hm_H4K20me3,1.06446
LOC26532424,Hm_H3K9me2,1.20438
LOC26532424,Tm_H3K9me2,1.2162
LOC26532424,Hm_H4K16AC,1.02289
LOC26532424,Tm_H4K20me3,1.07362
LOC117184094,Hm_H4K16AC,0.982935
LOC117184094,Tm_H3K9me2,0.738718
LOC117184094,Hm_H4K20me3,2.01069
LOC117184094,Hm_H3K9me2,0.960559
LOC117184094,Tm_H4K16AC,0.704479
LOC117184094,Tm_H4K20me3,1.06712
LOC6897585,Hm_H4K20me3,0.900684
LOC6897585,Hm_H3K9me2,0.840616
LOC6897585,Tm_H4K16AC,0.806279
LOC6897585,Hm_H4K16AC,0.219056
LOC6897585,Tm_H3K9me2,0.655791
LOC6897585,Tm_H4K20me3,0.609823
LOC117183408,Tm_H4K20me3,0.54901
LOC117183408,Tm_H4K16AC,0.601697
LOC117183408,Hm_H4K16AC,0.48837
LOC117183408,Hm_H4K20me3,0.954531
LOC117183408,Tm_H3K9me2,0.472786
LOC117183408,Hm_H3K9me2,0.58017
LOC26533525,Hm_H3K9me2,0.668118
LOC26533525,Tm_H3K9me2,0.783901
LOC26533525,Tm_H4K16AC,0.931509
LOC26533525,Tm_H4K20me3,0.608874
LOC26533525,Hm_H4K16AC,0.398068
LOC26533525,Hm_H4K20me3,0.678606
Y-linked-gene.448,Hm_H4K20me3,1.94774
Y-linked-gene.448,Tm_H4K20me3,1.85273
Y-linked-gene.448,Hm_H3K9me2,2.15941
Y-linked-gene.448,Tm_H4K16AC,1.44995
Y-linked-gene.448,Tm_H3K9me2,2.48941
Y-linked-gene.448,Hm_H4K16AC,2.61351
LOC117185128,Tm_H4K16AC,1.23845
LOC117185128,Hm_H3K9me2,1.08867
LOC117185128,Tm_H3K9me2,0.849045
LOC117185128,Hm_H4K20me3,1.6389
LOC117185128,Tm_H4K20me3,1.8065
LOC117185128,Hm_H4K16AC,0.829504
LOC26533518,Tm_H3K9me2,0.888728
LOC26533518,Hm_H4K20me3,0.856771
LOC26533518,Tm_H4K20me3,0.666247
LOC26533518,Hm_H4K16AC,0.772112
LOC26533518,Tm_H4K16AC,0.855148
LOC26533518,Hm_H3K9me2,1.29448
LOC6903262,Tm_H3K9me2,1.4185
LOC6903262,Tm_H4K20me3,0.878593
LOC6903262,Hm_H3K9me2,1.13722
LOC6903262,Tm_H4K16AC,1.31856
LOC6903262,Hm_H4K16AC,0.762341
LOC6903262,Hm_H4K20me3,1.16929
LOC117183292,Hm_H4K20me3,0.798701
LOC117183292,Tm_H3K9me2,1.08894
LOC117183292,Hm_H4K16AC,0.644555
LOC117183292,Hm_H3K9me2,1.03844
LOC117183292,Tm_H4K20me3,0.608665
LOC117183292,Tm_H4K16AC,0.889001
LOC117184510,Hm_H3K9me2,0.857435
LOC117184510,Tm_H3K9me2,0.646975
LOC117184510,Hm_H4K20me3,0.872529
LOC117184510,Tm_H4K20me3,0.335276
LOC117184510,Tm_H4K16AC,2.1995
LOC117184510,Hm_H4K16AC,0.616354
LOC117184898,Hm_H4K16AC,2.93721
LOC117184898,Hm_H4K20me3,0.889658
LOC117184898,Tm_H3K9me2,2.43968
LOC117184898,Hm_H3K9me2,0.900827
LOC117184898,Tm_H4K16AC,3.40686
LOC117184898,Tm_H4K20me3,1.85498
LOC26532518,Hm_H4K16AC,0.336124
LOC26532518,Tm_H3K9me2,0.912147
LOC26532518,Hm_H3K9me2,0.660143
LOC26532518,Hm_H4K20me3,0.667408
LOC26532518,Tm_H4K20me3,0.396351
LOC26532518,Tm_H4K16AC,0.827863
LOC13036426,Tm_H3K9me2,1.12535
LOC13036426,Tm_H4K16AC,1.11915
LOC13036426,Tm_H4K20me3,1.74382
LOC13036426,Hm_H4K16AC,1.23932
LOC13036426,Hm_H4K20me3,1.03769
LOC13036426,Hm_H3K9me2,1.21145
LOC117184945,Tm_H4K20me3,1.09689
LOC117184945,Hm_H3K9me2,0.76104
LOC117184945,Hm_H4K16AC,0.884878
LOC117184945,Tm_H3K9me2,1.5938
LOC117184945,Tm_H4K16AC,1.64145
LOC117184945,Hm_H4K20me3,1.12365
LOC26531960,Tm_H4K16AC,1.74218
LOC26531960,Hm_H3K9me2,1.84414
LOC26531960,Tm_H4K20me3,1.34877
LOC26531960,Hm_H4K16AC,1.61635
LOC26531960,Tm_H3K9me2,0.862725
LOC26531960,Hm_H4K20me3,1.08147
LOC117185668,Tm_H4K16AC,1.1836
LOC117185668,Hm_H4K20me3,1.18519
LOC117185668,Tm_H3K9me2,0.754547
LOC117185668,Hm_H3K9me2,1.10384
LOC117185668,Hm_H4K16AC,0.935405
LOC117185668,Tm_H4K20me3,1.10953
LOC117183678,Tm_H4K20me3,1.94822
LOC117183678,Hm_H3K9me2,1.03436
LOC117183678,Hm_H4K20me3,1.24119
LOC117183678,Hm_H4K16AC,1.13256
LOC117183678,Tm_H3K9me2,0.939592
LOC117183678,Tm_H4K16AC,0.837761
LOC26532202,Tm_H3K9me2,1.02737
LOC26532202,Tm_H4K20me3,0.931274
LOC26532202,Hm_H4K16AC,1.16481
LOC26532202,Hm_H3K9me2,0.99201
LOC26532202,Hm_H4K20me3,1.31481
LOC26532202,Tm_H4K16AC,2.61503
LOC26534151,Hm_H4K20me3,1.0801
LOC26534151,Tm_H4K20me3,0.751264
LOC26534151,Tm_H3K9me2,1.14697
LOC26534151,Hm_H4K16AC,0.663824
LOC26534151,Hm_H3K9me2,1.20099
LOC26534151,Tm_H4K16AC,1.72129
LOC117184622,Hm_H4K20me3,0.599945
LOC117184622,Tm_H4K20me3,0.729065
LOC117184622,Hm_H3K9me2,0.836665
LOC117184622,Hm_H4K16AC,0.882724
LOC117184622,Tm_H3K9me2,1.12638
LOC117184622,Tm_H4K16AC,1.47524
LOC117183981,Tm_H4K16AC,0.701939
LOC117183981,Hm_H4K16AC,0.19278
LOC117183981,Hm_H4K20me3,0.648497
LOC117183981,Tm_H3K9me2,0.886211
LOC117183981,Hm_H3K9me2,0.721709
LOC117183981,Tm_H4K20me3,1.06434
LOC117183748,Hm_H4K16AC,0.385709
LOC117183748,Hm_H4K20me3,1.09396
LOC117183748,Hm_H3K9me2,1.01356
LOC117183748,Tm_H3K9me2,0.721803
LOC117183748,Tm_H4K20me3,0.868646
LOC117183748,Tm_H4K16AC,0.990581
LOC117183598,Hm_H3K9me2,1.62417
LOC117183598,Hm_H4K20me3,2.71261
LOC117183598,Tm_H4K16AC,0.746759
LOC117183598,Tm_H4K20me3,1.67368
LOC117183598,Tm_H3K9me2,1.17298
LOC117183598,Hm_H4K16AC,1.42549
LOC6900294,Tm_H3K9me2,1.26001
LOC6900294,Hm_H4K20me3,1.27732
LOC6900294,Hm_H4K16AC,1.78708
LOC6900294,Tm_H4K20me3,2.81929
LOC6900294,Tm_H4K16AC,1.54371
LOC6900294,Hm_H3K9me2,0.918812
LOC6900951,Tm_H4K16AC,1.70459
LOC6900951,Hm_H4K20me3,1.3581
LOC6900951,Tm_H4K20me3,3.12093
LOC6900951,Tm_H3K9me2,1.50873
LOC6900951,Hm_H4K16AC,5.59107
LOC6900951,Hm_H3K9me2,1.15593
LOC26532281,Tm_H3K9me2,0.774521
LOC26532281,Hm_H4K16AC,0.600289
LOC26532281,Hm_H3K9me2,0.576616
LOC26532281,Tm_H4K16AC,2.66886
LOC26532281,Tm_H4K20me3,0.56343
LOC26532281,Hm_H4K20me3,0.373511
Y-linked-gene.536,Hm_H4K16AC,1.07837
Y-linked-gene.536,Tm_H3K9me2,2.35315
Y-linked-gene.536,Tm_H4K20me3,1.18055
Y-linked-gene.536,Tm_H4K16AC,0.81054
Y-linked-gene.536,Hm_H3K9me2,1.42204
Y-linked-gene.536,Hm_H4K20me3,1.93888
LOC26534257,Tm_H4K20me3,0.773025
LOC26534257,Tm_H4K16AC,0.944951
LOC26534257,Tm_H3K9me2,1.06705
LOC26534257,Hm_H4K16AC,0.756903
LOC26534257,Hm_H4K20me3,1.1377
LOC26534257,Hm_H3K9me2,0.988091
LOC117184887,Tm_H4K16AC,1.37375
LOC117184887,Tm_H4K20me3,0.44638
LOC117184887,Hm_H4K20me3,0.991168
LOC117184887,Hm_H3K9me2,0.792874
LOC117184887,Hm_H4K16AC,1.14978
LOC117184887,Tm_H3K9me2,0.82862
LOC26533892,Hm_H3K9me2,1.10997
LOC26533892,Hm_H4K20me3,1.11507
LOC26533892,Tm_H4K16AC,1.16354
LOC26533892,Tm_H4K20me3,1.49019
LOC26533892,Hm_H4K16AC,1.12054
LOC26533892,Tm_H3K9me2,0.607931
LOC117185060,Hm_H3K9me2,0.873903
LOC117185060,Tm_H4K20me3,1.34522
LOC117185060,Tm_H3K9me2,0.903238
LOC117185060,Tm_H4K16AC,2.57103
LOC117185060,Hm_H4K20me3,1.03284
LOC117185060,Hm_H4K16AC,1.77236
LOC117183926,Tm_H4K16AC,1.00501
LOC117183926,Hm_H4K16AC,0.731144
LOC117183926,Hm_H4K20me3,2.0901
LOC117183926,Tm_H3K9me2,1.00853
LOC117183926,Hm_H3K9me2,1.313
LOC117183926,Tm_H4K20me3,0.761687
Y-linked-gene.316,Hm_H4K20me3,2.51311
Y-linked-gene.316,Tm_H3K9me2,3.28344
Y-linked-gene.316,Hm_H4K16AC,3.14282
Y-linked-gene.316,Tm_H4K20me3,0.829662
Y-linked-gene.316,Tm_H4K16AC,0.871714
Y-linked-gene.316,Hm_H3K9me2,2.32138
LOC117184029,Tm_H3K9me2,0.665255
LOC117184029,Hm_H4K16AC,0.469917
LOC117184029,Tm_H4K16AC,0.544444
LOC117184029,Tm_H4K20me3,0.438233
LOC117184029,Hm_H3K9me2,0.706432
LOC117184029,Hm_H4K20me3,0.440396
LOC117185593,Tm_H4K16AC,1.13008
LOC117185593,Tm_H3K9me2,1.39197
LOC117185593,Hm_H4K16AC,0.755852
LOC117185593,Hm_H4K20me3,1.5787
LOC117185593,Tm_H4K20me3,1.04166
LOC117185593,Hm_H3K9me2,1.04435
LOC117183607,Hm_H4K20me3,1.36788
LOC117183607,Tm_H4K16AC,0.870895
LOC117183607,Tm_H4K20me3,0.855264
LOC117183607,Tm_H3K9me2,0.751259
LOC117183607,Hm_H3K9me2,1.05785
LOC117183607,Hm_H4K16AC,0.63965
LOC117183737,Hm_H4K20me3,1.27032
LOC117183737,Tm_H4K16AC,1.01188
LOC117183737,Tm_H3K9me2,1.07753
LOC117183737,Hm_H3K9me2,0.969428
LOC117183737,Hm_H4K16AC,0.768225
LOC117183737,Tm_H4K20me3,1.02004
LOC117183346,Hm_H4K16AC,0.980223
LOC117183346,Tm_H4K16AC,0.902483
LOC117183346,Hm_H4K20me3,1.26704
LOC117183346,Tm_H3K9me2,0.962496
LOC117183346,Hm_H3K9me2,1.06232
LOC117183346,Tm_H4K20me3,1.2644
LOC117184080,Tm_H4K16AC,0.765689
LOC117184080,Tm_H4K20me3,0.512711
LOC117184080,Hm_H4K16AC,0.338335
LOC117184080,Tm_H3K9me2,0.781373
LOC117184080,Hm_H3K9me2,0.843498
LOC117184080,Hm_H4K20me3,1.07305
LOC117184910,Hm_H4K16AC,0.0079462
LOC117184910,Hm_H4K20me3,0.00669455
LOC117184910,Tm_H3K9me2,3.54676
LOC117184910,Hm_H3K9me2,0.383154
LOC117184910,Tm_H4K20me3,7.55514
LOC26533295,Hm_H3K9me2,1.20762
LOC26533295,Tm_H3K9me2,0.671292
LOC26533295,Tm_H4K20me3,0.671029
LOC26533295,Hm_H4K16AC,1.24061
LOC26533295,Hm_H4K20me3,1.48891
LOC26533295,Tm_H4K16AC,1.27142
LOC117184229,Tm_H3K9me2,1.94768
LOC117184229,Tm_H4K16AC,1.07791
LOC117184229,Tm_H4K20me3,0.999248
LOC117184229,Hm_H4K16AC,0.719699
LOC117184229,Hm_H3K9me2,1.28972
LOC117184229,Hm_H4K20me3,1.30702
LOC117184500,Hm_H4K20me3,1.14146
LOC117184500,Tm_H3K9me2,0.774692
LOC117184500,Tm_H4K20me3,0.402022
LOC117184500,Hm_H3K9me2,0.740239
LOC117184500,Hm_H4K16AC,0.941522
LOC117184500,Tm_H4K16AC,1.77493
LOC117184036,Tm_H3K9me2,0.777093
LOC117184036,Hm_H4K20me3,1.05115
LOC117184036,Tm_H4K20me3,0.649116
LOC117184036,Tm_H4K16AC,1.31183
LOC117184036,Hm_H3K9me2,1.35458
LOC117184036,Hm_H4K16AC,0.791229
LOC13036467,Hm_H3K9me2,1.29711
LOC13036467,Tm_H3K9me2,0.856351
LOC13036467,Hm_H4K20me3,1.87116
LOC13036467,Tm_H4K16AC,0.542949
LOC13036467,Hm_H4K16AC,0.441112
LOC13036467,Tm_H4K20me3,0.863012
LOC26534347,Tm_H4K20me3,1.18366
LOC26534347,Hm_H4K20me3,1.19231
LOC26534347,Tm_H4K16AC,1.47493
LOC26534347,Hm_H4K16AC,1.12711
LOC26534347,Tm_H3K9me2,1.15936
LOC26534347,Hm_H3K9me2,0.727973
LOC117184603,Hm_H4K20me3,1.1397
LOC117184603,Tm_H4K16AC,1.18912
LOC117184603,Tm_H4K20me3,1.56732
LOC117184603,Tm_H3K9me2,1.14621
LOC117184603,Hm_H3K9me2,0.836306
LOC117184603,Hm_H4K16AC,1.55242
LOC117184002,Hm_H4K20me3,1.71928
LOC117184002,Hm_H3K9me2,1.53557
LOC117184002,Tm_H4K20me3,1.09358
LOC117184002,Tm_H3K9me2,0.880672
LOC117184002,Tm_H4K16AC,0.957797
LOC117184002,Hm_H4K16AC,0.622816
LOC117184840,Hm_H3K9me2,0.76492
LOC117184840,Tm_H4K16AC,1.91759
LOC117184840,Hm_H4K16AC,1.00333
LOC117184840,Tm_H4K20me3,0.742459
LOC117184840,Tm_H3K9me2,1.1247
LOC117184840,Hm_H4K20me3,0.559288
LOC26532688,Tm_H4K20me3,0.455278
LOC26532688,Tm_H4K16AC,1.03608
LOC26532688,Hm_H3K9me2,0.757013
LOC26532688,Tm_H3K9me2,0.755945
LOC26532688,Hm_H4K16AC,0.481123
LOC26532688,Hm_H4K20me3,1.00145
LOC6901789,Hm_H3K9me2,1.06563
LOC6901789,Tm_H4K20me3,0.786943
LOC6901789,Tm_H4K16AC,0.848195
LOC6901789,Hm_H4K16AC,0.591951
LOC6901789,Tm_H3K9me2,1.32907
LOC6901789,Hm_H4K20me3,1.36266
LOC117183261,Tm_H3K9me2,1.0313
LOC117183261,Tm_H4K16AC,1.20304
LOC117183261,Hm_H4K20me3,1.34949
LOC117183261,Hm_H3K9me2,1.23661
LOC117183261,Hm_H4K16AC,1.54903
LOC117183261,Tm_H4K20me3,2.126
LOC117183493,Hm_H4K20me3,1.47793
LOC117183493,Hm_H3K9me2,0.881239
LOC117183493,Hm_H4K16AC,0.72985
LOC117183493,Tm_H3K9me2,0.83905
LOC117183493,Tm_H4K20me3,1.00222
LOC117183493,Tm_H4K16AC,1.057
LOC117185179,Tm_H4K20me3,0.426679
LOC117185179,Hm_H3K9me2,0.698904
LOC117185179,Tm_H3K9me2,0.708968
LOC117185179,Tm_H4K16AC,1.6256
LOC117185179,Hm_H4K16AC,0.811656
LOC117185179,Hm_H4K20me3,0.479694
LOC117184269,Tm_H3K9me2,0.68831
LOC117184269,Hm_H3K9me2,0.616497
LOC117184269,Tm_H4K20me3,0.369178
LOC117184269,Hm_H4K16AC,0.405701
LOC117184269,Hm_H4K20me3,0.844994
LOC117184269,Tm_H4K16AC,0.7297
LOC6901759,Hm_H4K16AC,0.567533
LOC6901759,Hm_H3K9me2,1.68888
LOC6901759,Tm_H4K16AC,1.17532
LOC6901759,Tm_H3K9me2,0.897889
LOC6901759,Tm_H4K20me3,1.66005
LOC6901759,Hm_H4K20me3,1.79771
LOC26533715,Tm_H3K9me2,1.06419
LOC26533715,Tm_H4K16AC,0.972876
LOC26533715,Hm_H3K9me2,0.943629
LOC26533715,Hm_H4K20me3,1.87191
LOC26533715,Hm_H4K16AC,0.857444
LOC26533715,Tm_H4K20me3,1.16919
LOC117184766,Tm_H4K20me3,1.69415
LOC117184766,Tm_H3K9me2,1.03621
LOC117184766,Hm_H3K9me2,1.05763
LOC117184766,Hm_H4K20me3,1.21948
LOC117184766,Tm_H4K16AC,3.08367
LOC117184766,Hm_H4K16AC,1.15334
LOC4812442,Hm_H4K16AC,6.13059
LOC4812442,Hm_H4K20me3,0.818443
LOC4812442,Tm_H4K16AC,2.39446
LOC4812442,Tm_H3K9me2,1.3372
LOC4812442,Hm_H3K9me2,1.06204
LOC4812442,Tm_H4K20me3,1.60323
LOC117184943,Tm_H4K20me3,0.300951
LOC117184943,Hm_H4K20me3,0.434122
LOC117184943,Tm_H3K9me2,0.70132
LOC117184943,Hm_H3K9me2,0.589317
LOC117184943,Tm_H4K16AC,1.11198
LOC117184943,Hm_H4K16AC,0.55122
LOC117184675,Tm_H4K20me3,1.1873
LOC117184675,Tm_H3K9me2,0.827788
LOC117184675,Hm_H4K20me3,0.912726
LOC117184675,Tm_H4K16AC,1.19956
LOC117184675,Hm_H4K16AC,0.536761
