Gene,M_carcass_FPKM,M_testis_FPKM,Testis2carcass
LOC6900756,0.032770315,0,3.05E-05
LOC6900758,0,0.028668495,28669.495
LOC6901448,5.111828252,0.861891284,0.168607409
LOC4805100,0.048463965,0,2.06E-05
LOC4817262,6.255749373,0.628488971,0.100465961
LOC4813495,0.261670043,0.365989631,1.398666915
LOC4816081,44.27566901,6.977193245,0.157585289
LOC6898987,12.12262361,4.712885908,0.388767867
LOC6899661,24.07058702,5.252210983,0.218200402
LOC6899084,6.939834451,2.953461405,0.425581042
LOC4812315,15.97551041,6.083355476,0.380792597
LOC4815153,0,0,1
LOC4813724,4.726273469,1.157798531,0.244970862
LOC4814530,5.845493281,2.814312667,0.481450076
LOC4815786,117.1111067,52.94554752,0.452096727
LOC4800443,20.57161455,0.318150124,0.015465539
LOC4817179,2.107774927,0,4.74E-07
LOC4804945,10.23607953,172.8444757,16.88580665
LOC4817833,2.328120605,3.312343863,1.422754231
LOC4815723,7.612134056,9.918192833,1.302945069
LOC4816511,0.016844305,0,5.94E-05
LOC4815870,15.24914619,17.73305672,1.162888488
LOC4801402,2.769227726,0,3.61E-07
LOC6899504,0,2.316059405,2316060.405
LOC117185596,0,0.022636033,22637.033
LOC6897543,0,0,1
LOC117185595,0.012664722,0.687085432,54.24771002
LOC117184752,0,0,1
LOC117184819,0,0,1
LOC4813024,3.700532343,2.147494146,0.580320442
LOC4803497,4.493171682,2.176236445,0.484343158
LOC4813641,518.8775739,161.4533198,0.311158795
LOC6902299,12.08055102,0.512127201,0.042392781
LOC6901909,9.789402293,2.211145998,0.225871479
LOC4816598,12.11946455,68.60972239,5.661117903
LOC4800253,4.672559987,13.09032042,2.801530351
LOC4801945,4.161931468,3.732408558,0.896797242
LOC4801152,0.198873055,3.834242573,19.27975756
LOC4802318,0.751130289,13.66127382,18.18759918
LOC26532957,2.039166433,0.644658341,0.316138504
LOC4813730,0.199730764,0.079816319,0.399622561
LOC4801140,13.05945473,2.80432394,0.214735208
LOC6897959,2.443725544,0.095105585,0.038918669
LOC4817015,4.158726679,2.206807719,0.530645161
LOC6897840,37.76181964,1.284369556,0.034012411
LOC4800250,2.227411849,3.289922852,1.477015746
LOC6896716,2.555078019,12.42542604,4.863030438
LOC4800246,8.549931707,5.641277535,0.659803852
LOC4802555,1.021683609,0.058876333,0.057627699
LOC4815234,79.14097288,42.94703657,0.542665012
LOC4812029,7.448796906,0.07258053,0.009744059
LOC4815617,651.7361495,168.1668174,0.258028987
LOC4804120,8.700477441,2.843113257,0.326776772
LOC4800469,0.278546708,0.134672761,0.483485439
LOC4804934,0.176305624,25.47835387,144.5116146
LOC6898776,0.275584987,22.75131729,82.5561507
LOC4817538,33.88997773,7.364304123,0.217300376
LOC6901172,6.033058466,3.315998487,0.549638124
LOC4801579,5.470260822,5.209140319,0.952265447
LOC4815951,9.637038366,3.1770727,0.32967321
LOC6897163,4.089857423,5.298256824,1.295462404
LOC6898534,10.62278782,6.089607281,0.573258904
LOC4815602,26.3169555,3.414044722,0.129727984
LOC4802615,13.78529859,0.204395671,0.014827148
LOC4814506,46.20094306,11.41893788,0.247158129
LOC4815687,0.061268175,5.444436607,88.8609587
LOC6901966,24.29381088,17.7106104,0.729017393
LOC4804206,99.81189847,56.51955667,0.566260716
LOC4801658,27.57617161,54.7652746,1.985963621
LOC4813126,0.188718032,1.291019845,6.840967943
LOC4803693,4.659958088,7.067227939,1.516586048
LOC4805385,1.026262459,14.26577407,13.90069475
LOC4812654,7.100970187,7.531140716,1.060579112
LOC4815636,32.13697998,20.33688057,0.63281867
LOC4817227,18.40827083,1.55685443,0.084573688
LOC4800316,0.096484327,0.011328673,0.117423792
LOC13036326,143.1919812,5.070024995,0.035407192
LOC4805286,15.15726718,1.152477294,0.076034697
LOC4804131,5.007999062,0.391721343,0.078219317
LOC6900033,6.793765126,2.493936684,0.367092072
LOC4803967,4.032115151,45.29554379,11.23369047
LOC4813412,24.99081394,3.9086443,0.156403275
LOC4813095,0.740208106,0.633473862,0.855805282
LOC4811830,16.23589428,2.534986944,0.15613478
LOC4800281,164.893444,0.188173944,0.001141191
LOC6897275,6.241232527,0.846390188,0.135612805
LOC4814519,0.344819495,0.217287015,0.630148203
LOC4817939,2.541263736,0.253699406,0.09983234
LOC4800965,17.3013683,0.493374786,0.028516574
LOC4801984,11.25783098,3.172157789,0.281773506
LOC4802744,7.38305827,3.269254354,0.442804972
LOC4802911,575.0921173,1032.242981,1.79491763
LOC4812687,0.75518723,29.07146872,38.49566048
LOC4800596,0.736050622,565.7245244,768.5935454
LOC6897044,90.49965692,4.671726263,0.051621491
LOC6903891,420.8226228,106.8105388,0.253813682
LOC4805619,9.116606873,27.19945272,2.983505937
LOC4803759,29.04807951,14.19387605,0.488633906
LOC4805055,1.22382464,0.278919879,0.227909001
LOC117183509,0.960264422,0.341066331,0.355180269
LOC4817289,2.266740341,0.910272206,0.40157789
LOC4803617,0.646969364,0.06284149,0.097133491
LOC6902596,0,9.488050537,9488051.537
LOC6902629,0,3.772915241,3772916.241
LOC6902642,0,0,1
LOC6902639,1.278311416,0.231534539,0.181125941
LOC6902634,0,0,1
LOC117184209,0.026697477,0.206088606,7.71915204
LOC6902628,0,0.199348099,199349.099
LOC6900102,0,48.07964822,48079649.22
LOC4817721,742.7685689,207.7902893,0.279751054
LOC6903648,962.9148,926.9597301,0.962660175
LOC26532072,89.49499766,44.83365455,0.500962693
LOC13036391,43.23024065,1417.717222,32.79457086
LOC4802074,4.445676851,0.432142185,0.097205241
LOC6901084,0.315847774,7.950693679,25.1724728
LOC4817128,283.3191514,1.370482503,0.004837243
LOC4817316,2.136023595,0.661139873,0.309519317
LOC4815658,18.56156029,1.971708193,0.106225396
LOC4814467,40.0616836,2.183519596,0.054503964
LOC26534030,26.07034781,6.242460109,0.239446781
Y-linked-gene.679,0,0,1
LOC4805198,5.4464443,0.103265931,0.018960427
LOC4803955,4.277921883,4.914937408,1.148907669
LOC4816378,4.344527896,2.431510362,0.559672043
LOC4817842,0.848513876,0,1.18E-06
LOC6903447,0.847793617,1.454783822,1.71596374
LOC4812532,1.161769428,0.171519648,0.147637299
LOC6901267,5.713228745,4.384888066,0.767497416
LOC4813504,3.026655467,0.693965911,0.229284994
LOC4804608,35.35497629,37.32361031,1.055681948
LOC4815371,0.183516176,0,5.45E-06
LOC4814244,9.116962705,0.100968595,0.011074915
LOC4814618,33.1490324,1.585544128,0.04783081
LOC4801994,8.501045433,3.512400338,0.413172821
LOC6901118,7.415879819,0.91218739,0.123004726
LOC4812997,0.192824474,0.106090834,0.550196153
LOC4802259,0,0.764775728,764776.728
LOC4802263,0,2.73335708,2733358.08
LOC4804613,30.05180834,1.952848324,0.064982754
LOC4815169,116.1347508,8.679330505,0.074735007
LOC4802470,25.52576739,6.941669342,0.271947556
LOC4805617,6.586594597,2.037481227,0.309337684
LOC6901594,2.789527794,0,3.58E-07
LOC6904123,13.15570178,232.5150257,17.67408634
LOC4800891,3.654316678,11.62774189,3.181919011
LOC4812606,2.05062241,2.747765817,1.33996657
LOC4800866,0.017298251,0,5.78E-05
LOC4803105,790.4092845,2.259268721,0.002858354
LOC4802144,12.3781949,3.289077417,0.265715492
LOC4804907,34.95889662,22.6606635,0.648208783
LOC4804905,3.717076674,4.89499792,1.31689444
LOC6901550,0,0.029158032,29159.032
LOC4812160,24.25280649,20.72033827,0.85434807
LOC4804073,2.588649668,0.593446627,0.229249792
LOC6901341,710.6298459,2.97085816,0.0041806
LOC6901403,0,0.016942539,16943.539
LOC6902986,120.7874226,24.24306183,0.200708502
LOC4811934,54.25691734,28.01915912,0.516416357
LOC4804619,3369.31424,16.492614,0.004894947
LOC6898013,1.687633031,4.401533375,2.608109516
LOC6898014,8.9859002,14.15299796,1.575022766
LOC6898015,1.687633031,1.228051922,0.727677269
LOC6902641,0.30563335,1.327557142,4.343615637
LOC6902640,0.460654934,0,2.17E-06
LOC6902635,0,0.544297915,544298.915
LOC6902627,0,0.139393243,139394.243
LOC6902332,0,0,1
LOC6902330,0,0,1
LOC6897077,0.491721693,0.072450775,0.147342753
LOC6901776,3.404855622,0.710495734,0.208671557
LOC4813818,52.65447347,12.61291662,0.239541231
LOC6896845,56.53909084,19.94631754,0.352788096
LOC6897421,46.57069831,18.54390798,0.39818833
LOC6898349,36.35141196,3.712323598,0.102123255
LOC4804059,7.899352055,0.624482406,0.079055006
LOC4816515,71.35753292,0.540020254,0.007567824
LOC6900907,9.057784823,0.014597032,0.001611656
LOC4800739,10.22329132,4.313152384,0.421894752
LOC4805084,0.696734312,4.612226135,6.619769451
LOC15382902,46.54074363,86.215636,1.852476527
LOC4816719,737.7253472,212.2124188,0.287657758
LOC6901445,1.115631957,0.638470562,0.572295358
LOC4800475,10.62868027,23.20896477,2.183616685
Y-linked-gene.635,0,0,1
LOC4815782,9.837296883,0.939668647,0.095521113
LOC4814912,9.351186717,1.15931257,0.123975008
LOC6900097,0.127443788,5.531347093,43.40191698
LOC4812028,16.91999436,9.994306601,0.59068028
LOC4816653,1.636674898,28.96382093,17.69673639
LOC4811939,0.933120983,2.848609004,3.052773439
LOC4814187,1.757293979,9.052314904,5.151278535
LOC4813478,11.28694017,0.444502263,0.039382084
LOC4812180,12.97405135,2.250336463,0.173449082
LOC4801189,17.23806075,4.448491167,0.258062202
LOC4800342,0,0,1
LOC4814011,3.950493562,2.489393795,0.630147632
LOC4815122,2.891259015,3.868655123,1.338051958
LOC4816915,0.515742612,1.207104198,2.340514104
LOC4801170,5.171283651,3.15521093,0.610140834
LOC4812791,12.79500035,2.716797832,0.212332829
LOC4815906,32.91957835,3.163499378,0.096097837
LOC4804675,0.158261818,0.492581064,3.112430768
LOC6900505,73.18663425,27.49488369,0.37568177
LOC6899893,2.121163714,0.496349596,0.233999082
LOC6901972,386.3981394,113.9291329,0.294849074
LOC6901971,52.41471557,29.13294866,0.55581622
LOC4816541,2.727576744,1.637781735,0.600453182
LOC4816345,6.236158586,2.508184304,0.402200308
LOC117184099,5.881518793,14.24409373,2.421839122
LOC117184409,9.029998583,24.53640006,2.717209545
LOC6899946,586.2061298,0,1.71E-09
LOC6899949,79.17751209,0,1.26E-08
LOC6899950,3.623206559,0.053994221,0.014902602
LOC6899951,72.9947574,0.05034453,0.000689714
LOC6899952,0,0,1
LOC6899953,56.01109599,0,1.79E-08
LOC6899954,84.63332068,0.209417465,0.002474421
LOC6899955,3.870620515,0,2.58E-07
LOC6899956,62.03330218,0.050758038,0.000818255
LOC4812049,428.6803191,0.093279865,0.0002176
LOC4815261,633.7582116,169.1467335,0.266894742
LOC4804929,168.0431312,13.35424925,0.079469182
LOC4802508,181.3446813,187.0379284,1.031394618
LOC6903600,7.661227643,0.817960223,0.106766324
LOC4815762,11.33338469,0.952838506,0.084073686
LOC4804357,3.697384682,2.966352252,0.802283967
LOC4812676,34.57224086,10.50485474,0.303852315
LOC4816879,845.5772479,11.53250293,0.013638617
LOC6897901,14.9645798,5.095628146,0.340512655
LOC4800738,5.125516578,4.017711173,0.783864676
LOC4815816,0.037132095,0.087027883,2.343701292
LOC4804040,43.17917875,0.337681897,0.007820503
LOC4814152,13.5612835,0.006054167,0.000446504
LOC6900950,55.84196097,0.363909753,0.006516797
LOC4811871,1.892413081,0.161783129,0.085490871
LOC4813307,50.9673485,0.100853178,0.0019788
LOC4812642,22.87475886,0.238013657,0.010405122
LOC4812162,3.728494421,2.52593045,0.67746669
LOC4817304,2.320977874,0.063188048,0.027225172
LOC4812157,6.313377549,0.257553423,0.040795023
LOC4800328,3.55387278,0.079728973,0.022434666
LOC6899446,84.20607183,45.26171172,0.537511265
LOC6897014,15.19241925,0.178047139,0.011719538
LOC6897452,0.349920231,0.43708732,1.249104886
LOC4804190,38.96186827,1.154473803,0.029630888
LOC4803505,0.147793661,5.034913427,34.06695734
LOC4817226,8.228244373,0.890641025,0.108242035
LOC4816636,3.035020644,13.48315692,4.44252447
LOC4802008,38.39456894,32.49558506,0.846358902
LOC6900339,0,0,1
LOC4813572,0.137260771,0.475253333,3.462394003
LOC4813553,0.039000089,0,2.56E-05
LOC6900593,0.051820187,0.090035017,1.737436395
LOC4803203,2.605235854,0.333402539,0.127974368
LOC4801070,4.105705113,7.258975421,1.768021437
LOC4815117,16.93346944,5.789635408,0.341904893
LOC4800313,3.037393726,1.657935015,0.545841474
LOC4811776,3.711428198,0.55841424,0.150458276
LOC4817453,8.7732482,22.2370145,2.534638535
LOC4801453,3.283503596,1.102607794,0.335802421
LOC4816739,1.688335202,0.68285347,0.404454083
LOC4800283,4.299623912,0.288239457,0.067038512
LOC4811861,212.3298231,5.383664182,0.0253552
LOC4801728,1862.377534,1306.917799,0.701746974
LOC4814082,7.922739675,0.754515668,0.095234301
LOC4813583,42.61473358,11.55725687,0.271203329
LOC4804385,30.61546485,13.18172333,0.430557692
LOC4815208,11.20233137,18.99781865,1.695880735
LOC4801169,1.821129953,1.56616166,0.859994531
LOC6901546,48.25169612,4.229692964,0.087658968
LOC6901287,2.026403008,0.700837058,0.345853075
LOC6901408,25.27533725,2.476176052,0.097968107
LOC4814705,0.118277216,0.428752308,3.624955819
LOC6902192,0.043584859,0.62415052,14.32004621
LOC4801442,6.171286553,1.860518993,0.301480036
LOC4814420,245.3493783,11.23163344,0.045778125
LOC6901954,5.853699107,2.008906929,0.343186001
LOC6901541,9.815114586,1.651722612,0.168283664
LOC6902161,20.408491,6.12836529,0.300285111
LOC6897167,0.398396283,0.129819299,0.325856386
LOC6902269,110.1587214,270.69184,2.45728922
LOC4803356,11.76671289,4.75993133,0.404525204
LOC4802269,0.116093288,0.035298547,0.304059292
LOC4802267,0,0,1
LOC4802264,0.095693509,0,1.04E-05
LOC6897538,0,0,1
LOC4802265,0,0,1
LOC4802270,0,0.67088899,670889.99
LOC4804182,305.1559024,0.044062682,0.000144397
LOC4804183,15.91943666,0.18160138,0.011407588
LOC4804539,7.265667402,0.412309831,0.056747818
LOC4817308,26.94696696,2.956511854,0.109715975
LOC4816184,6.014464996,5.462644328,0.908251095
LOC4814435,3.471867879,7.429122407,2.139805294
LOC6903464,6.165032891,4.911735395,0.796708742
LOC4816111,119.0629766,58.45382272,0.490948781
LOC4804146,1.537688316,0.464607198,0.30214699
LOC4803227,0.916714106,17.97826372,19.61161608
LOC13036374,4.366998834,1.187076075,0.271828972
LOC4813656,10.08912144,0.754407932,0.074774485
LOC6901234,0.668829239,0.015942705,0.023838194
LOC6901232,0.744781645,0.102954674,0.138235866
LOC4801580,16.11353633,17.78333134,1.103626843
LOC4815146,22.44908687,6.039222694,0.269018667
LOC4817963,12.55619273,0.972454792,0.077448295
LOC6899806,8.183757875,3.686274018,0.450437882
LOC6901107,2.04879136,0.334049823,0.163047671
LOC6901109,2.806538138,0.308828875,0.110039397
LOC4800867,1.102200442,0,9.07E-07
LOC6897156,0.447156743,0.141995199,0.317552813
LOC4814628,4.56350078,1.228100735,0.269113894
LOC4813880,2.159693452,0.075774496,0.035086211
LOC4816899,379.9315127,212.1004138,0.5582596
LOC6901943,2.818729832,2.08801614,0.740764998
LOC6899645,0.425771527,0.287882464,0.676143823
LOC117185080,0,0,1
LOC4818091,141.0946032,54.8785292,0.388948468
LOC6899793,0.467701976,0.058387457,0.124840893
LOC4811741,0.589273566,10.27755942,17.44103855
LOC4812757,11.53560734,4.270174126,0.37017338
LOC4801003,11.99871405,72.28682376,6.024547166
LOC4802052,0,0.008019101,8020.101
LOC6899936,3.944681561,0.711282977,0.18031463
LOC4801224,0.717026085,141.001792,196.647792
LOC4800439,25.47996276,1.108661558,0.043511151
LOC6896753,0.103633903,1.718940808,16.58651436
LOC6900549,289.2238362,10.88212197,0.037625263
LOC4801053,21.56382743,24.22734788,1.123517976
LOC6902972,2.661995276,0.008993112,0.003378709
LOC4817474,8.063591729,0.661161573,0.081993547
LOC4811884,0.029465881,1.03926933,35.26909824
LOC4805494,1.347894648,1.862041133,1.381443835
LOC117183267,0.171836729,0.010884705,0.063348748
LOC4800743,6.724325954,2.386591088,0.354919103
LOC6898522,425.6023237,108.3915074,0.254677905
LOC4801817,19.04987566,123.0687916,6.460345901
LOC6899934,25.04079995,2.412432777,0.09634012
LOC117184958,0.882195138,1.997377962,2.264098511
LOC4802510,1.641579774,7.707364305,4.695087458
LOC4816103,28.24397597,1.058015522,0.037459899
LOC6903311,17.8186873,57.76531862,3.241839054
LOC4804617,35.59497853,1.125458716,0.031618496
LOC4805047,177.2765964,141.5788098,0.798632266
LOC6901809,16.22084154,3.43013887,0.211464963
LOC6900483,79.89370337,52.54534148,0.657690651
LOC4814412,0.019146566,14.10472999,736.6330988
LOC4814399,9.906455551,48.45634559,4.891390412
LOC4814243,1.122993856,0.187382907,0.166860877
LOC4812863,10.62662153,2.423592517,0.228068091
LOC4817790,219.2918231,19.55826389,0.0891883
LOC4801352,10.31691375,10.73960047,1.040970263
LOC4812467,4.710625189,5.804752679,1.232267951
LOC4814993,0.010193323,0.101689338,9.97519308
LOC6901074,58.23493323,0.202862984,0.003483544
LOC4815124,12.25527819,1.004422423,0.081958428
LOC4814065,1050.909246,487.2639984,0.463659446
LOC4813317,21.56476263,4.300064713,0.199402404
LOC4811806,3.974941451,0.035635631,0.00896532
LOC6899859,3.478722624,0.206107911,0.059248429
LOC4812558,5.80086881,0.168641826,0.029071989
LOC6897468,474.7237547,1147.566576,2.417335478
LOC4805325,16.2879417,3.822972577,0.234711875
LOC4816200,0,0,1
LOC4817486,602.9646948,252.9285859,0.419474952
LOC6897083,2.572269593,2.445380446,0.950670374
LOC4804288,12.71273796,2.401325707,0.188891372
LOC4805348,1.455391731,0,6.87E-07
LOC4805132,9.461038356,1.358332074,0.143571232
LOC4816801,4.799644092,4.117784429,0.857935399
LOC4816993,6.567425792,3.761543123,0.572757678
LOC4804203,15.52333246,0.340846511,0.021957108
LOC4804043,1.419657826,0.724775491,0.510528641
LOC4811895,44.9511866,0.018145132,0.000403685
LOC4803839,4.713505903,2.379388669,0.504802415
LOC4801706,16.0853264,4.154298987,0.258266424
LOC6901984,65.9029482,0.024905265,0.000377923
LOC6899068,1.728757447,1.220562284,0.706034603
LOC4805618,2.027868678,0,4.93E-07
LOC4812116,18.17527029,4.274795528,0.235198499
LOC4800625,4.912307551,4.826733013,0.982579568
LOC4804339,19.71560967,54.8778569,2.783472387
LOC4801758,49.56352193,12.78876126,0.258027709
LOC4804651,1.022771158,4.59227619,4.490029526
LOC4804497,1.385366577,6.575387559,4.746313303
LOC6900719,1.478843685,0.580148844,0.392299374
LOC6896869,8.373831743,0.951761153,0.113659083
LOC4817049,0.784542107,0.599280218,0.763860153
LOC6903158,0.056030026,0.085480799,1.525615455
LOC6899878,55.58540836,0.396278117,0.007129193
LOC6901374,38.01358827,1.775134881,0.046697403
LOC4800524,298.3552398,70.11338329,0.234999674
LOC6902390,19.17791966,5.959227987,0.310733843
LOC4801744,19.21366432,12.30607092,0.64048539
LOC4817495,2.330029283,0.203760626,0.087450205
LOC6901932,2.240871284,3.940026637,1.758256223
LOC4813928,14.50376696,11.61006259,0.800486027
LOC4805069,8.125378137,6.930360297,0.852927744
LOC4801250,0.38627033,1.448481533,3.749909512
LOC4817885,20.19865134,0.851915237,0.042176885
LOC6900072,3.851134727,0.288085934,0.074805708
LOC6897241,16.31078839,17.51477261,1.073815203
LOC4800831,183.0877915,66.80328411,0.364870231
LOC6897478,104.5358175,14.22025831,0.13603241
LOC6898836,0.025287636,98.85465171,3909.054398
LOC6898840,0,32.61076867,32610769.67
LOC4805268,0,89.60067783,89600678.83
LOC6901811,0.018372807,79.41366871,4322.112932
LOC6901473,40.75073637,15.08928316,0.370282482
LOC4814235,60.21599335,38.42427425,0.638107461
LOC4804399,1.307131041,5.014565884,3.83631242
LOC6897293,0.782717994,3.403367935,4.348136383
LOC4801353,2.00951782,0.028972509,0.014418133
LOC6896671,9.228967006,34.92920278,3.784735602
LOC6903699,12.38916035,2.3198713,0.187250148
LOC4814957,13.13473659,1.920834338,0.146240861
